culture_id,time,Nutrients,Pheromone,HU,LatA,Nocodazole,temperature,pH,DO,glucose_uptake,product,biomass,R_stress,R_resource,R_checkpoint,R_pathway_capacity,R_morphology,R_energy
rxncon_gsm_env_015,6.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0070884599771446,0.1441206525392283,0.6355765348031203,0.526504097209743,0.5933265962697262,0.4255870927186298,0.7860237796131022,0.6399524336165123
rxncon_gsm_env_015,6.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0077499066691776,0.1468149657334442,0.6681938645984943,0.5232411432641157,0.6176493012667118,0.4876702313797059,0.7150669056869937,0.63431040145776
rxncon_gsm_env_015,6.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0083326405148006,0.1571803019599081,0.7328992605798735,0.5108928054054689,0.610186273335921,0.4841566482695801,0.77949406295222,0.654674671774591
rxncon_gsm_env_015,7.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0080359288628533,0.1562044331883602,0.6953129987980011,0.5473466397502638,0.5703287860387527,0.5227271743324234,0.8245275805627381,0.6044815040469235
rxncon_gsm_env_015,7.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.008382345042324,0.163208923632652,0.6329382796143855,0.5374298879550118,0.5766072073596084,0.4884760032194851,0.7799552314281453,0.5539479293110027
rxncon_gsm_env_015,7.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0093156895645236,0.1670246887232886,0.6242352692029247,0.5396818574107901,0.5944544560146496,0.5565313111482585,0.8299302411842482,0.5953407919084187
rxncon_gsm_env_015,7.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0096818840336554,0.1652545933133227,0.6341749366559999,0.5185332266624253,0.5758297594397829,0.4667171691503415,0.790024828852127,0.6824819830810361
rxncon_gsm_env_015,8.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0102524131695417,0.1711490233489481,0.6557729705376149,0.5399899103201192,0.6207347752158658,0.5109411382907924,0.780211300888203,0.6210779755695547
rxncon_gsm_env_015,8.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0106097337599485,0.1748493007162901,0.5942796327212854,0.5097703755854487,0.6418877040519854,0.526912744572585,0.7858395058270521,0.6559749319317549
rxncon_gsm_env_015,8.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0106459118827243,0.1757922180112339,0.6704619345133691,0.5225339232915872,0.6215135206305102,0.5848892533685807,0.7761577353004802,0.5983731266862096
rxncon_gsm_env_015,8.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0113474347633752,0.1821364389649914,0.6433426504224192,0.4934384707383416,0.6116978271882719,0.4342074853580657,0.7422422116477383,0.6463532714059177
rxncon_gsm_env_015,9.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0122283081837537,0.1931082614084456,0.624810146613685,0.5548220297288188,0.5849160271443423,0.5415908099912008,0.774659780545518,0.6353474237158886
rxncon_gsm_env_015,9.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0125857275590862,0.1918608423513987,0.6163527429290284,0.4902379078450637,0.5931888799117911,0.5376874487468533,0.7342709154146903,0.6781559273133648
rxncon_gsm_env_015,9.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0130694191818305,0.198841905566927,0.6444261711686451,0.5357105592476734,0.6406441323537586,0.5062549675544042,0.7494677900818864,0.5880310014476554
rxncon_gsm_env_015,9.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0136628488907069,0.2030911050233331,0.6261316258640988,0.5547423044196428,0.640105401462682,0.5541214070429185,0.8230914312276882,0.6970428762396446
rxncon_gsm_env_015,10.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.013950945470626,0.2096142346061434,0.5985258660212247,0.5271355239360435,0.6339480984149298,0.524543481096188,0.7775106695735021,0.6217818815618366
rxncon_gsm_env_015,10.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0143605325478238,0.2103367529263105,0.6285323057852505,0.4566265156752916,0.5745831549838933,0.5297108579973953,0.7978035390627936,0.6122985297327008
rxncon_gsm_env_015,10.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0152590381037134,0.2112995087532921,0.6157221209397464,0.5204719634030915,0.5983795355708594,0.5003735643744963,0.8211813985820696,0.6023012470160679
rxncon_gsm_env_015,10.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0153229545110305,0.2234216497594285,0.6795848921149678,0.519836842159887,0.6084724352673185,0.4539397925820005,0.8231240086310253,0.5948896778075794
rxncon_gsm_env_015,11.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0169104293411073,0.2271329539863445,0.6812337727513146,0.5592297662649898,0.6053971318905915,0.482761339221276,0.8055526827626158,0.6438852427806495
rxncon_gsm_env_015,11.25,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0173544706449333,0.2370361850104015,0.5379217321452223,0.483181448776279,0.6095069315064551,0.4990482081674118,0.7595389597485067,0.645626959487691
rxncon_gsm_env_015,11.5,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0172526605963363,0.2395489960196769,0.5831053396123778,0.4960511895313914,0.5830481139739433,0.476184490154918,0.7506698077058827,0.6460509745045838
rxncon_gsm_env_015,11.75,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0176410661861018,0.2485076149798849,0.6636986716004046,0.520741222180477,0.6353070186410943,0.4583216940053136,0.7880237072158909,0.6197767278099972
rxncon_gsm_env_015,12.0,1,1,1,1,0,27.0,5.5,80.0,6.0,0.0185809760185824,0.2547706825229164,0.623850164526498,0.545434120390192,0.5856947752471066,0.45966161804516,0.7403220725126289,0.5836595747456845
rxncon_gsm_env_016,0.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0004203187722768,0.0782890149849137,0.4501383382539509,0.537186925194855,0.5970060102776465,0.5066952354794308,0.6034599252924969,0.6284573107067847
rxncon_gsm_env_016,0.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0002702465318288,0.0793214110812009,0.5277437155953533,0.4534633313144007,0.6175704395457581,0.4476316367853147,0.5840543092810794,0.6287210841856268
rxncon_gsm_env_016,0.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0004627234295431,0.0836257600413706,0.5547746460145389,0.4692847076333057,0.6290641851636659,0.470266177056975,0.5613889970768183,0.5828977817320155
rxncon_gsm_env_016,0.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0008264946102475,0.079222950404179,0.4944482697649617,0.4698813821600361,0.6200765683134606,0.509882553806086,0.577263209988587,0.5249118935559071
rxncon_gsm_env_016,1.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.001007414171715,0.0830704875599058,0.5536444405036236,0.4349681548645101,0.656653271026959,0.4688421390693111,0.5480708098169165,0.5656024427220403
rxncon_gsm_env_016,1.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0009963276803307,0.0850279612060176,0.4853997300773933,0.4506656736304339,0.6252891800942512,0.4926786225118718,0.5853287437726375,0.5628227074414713
rxncon_gsm_env_016,1.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0012522252614621,0.0832562095560912,0.586260319329915,0.4494332457098042,0.6255700148462252,0.5082933578319002,0.545528430398113,0.5820089815188244
rxncon_gsm_env_016,1.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0015081301175271,0.0872273479907561,0.5439149283641074,0.4614174752365471,0.5929081426919686,0.5289758446957032,0.5392009418484333,0.6066939318646074
rxncon_gsm_env_016,2.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0020708201105325,0.0882335115686759,0.5648825089232552,0.4971213585950392,0.6129536616674625,0.5103938502068853,0.5554246537130308,0.556072539050268
rxncon_gsm_env_016,2.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0022722359654537,0.0894143980359681,0.5442946557944834,0.4771644688805355,0.6243922727440564,0.4872373777326497,0.5668967868889672,0.572510317016332
rxncon_gsm_env_016,2.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0024059888459395,0.0894838091385793,0.5060596134280897,0.4831424847250137,0.5859855274700946,0.5109918089825245,0.5897862893717795,0.5903442543016079
rxncon_gsm_env_016,2.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0024980210009981,0.0911060874807884,0.512617510173744,0.4459955475608551,0.620355026856036,0.4850316628294511,0.5159255999423417,0.5543946912294748
rxncon_gsm_env_016,3.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0031002515010335,0.0911341837622234,0.5520797689115106,0.4936483274241272,0.6289680170283413,0.56406675878274,0.5342445366689809,0.5783370598397638
rxncon_gsm_env_016,3.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0029390188062787,0.0902701643963519,0.5211823516206445,0.5018169427656852,0.5639808274269843,0.4815877036820813,0.5226565316680019,0.6219451592288473
rxncon_gsm_env_016,3.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0032873638491178,0.0926834740054326,0.5289102041338903,0.4330294615283903,0.5721164269260272,0.5640484659930284,0.543655595055829,0.5980075296665275
rxncon_gsm_env_016,3.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0035603327697203,0.0915522643825869,0.5378955393709582,0.4970445265420815,0.6227339563706752,0.5408108382782227,0.5511184573135011,0.5573617619536305
rxncon_gsm_env_016,4.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0036944517774985,0.0983425226705334,0.5100865306296437,0.4863000234264316,0.6130624980220185,0.5179140530508274,0.5363550539377029,0.6053895067743988
rxncon_gsm_env_016,4.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0040436133157695,0.0933481518189304,0.5291671133075099,0.5251193036332232,0.6201472186211602,0.4827020479936073,0.5917465440899891,0.6009998939712192
rxncon_gsm_env_016,4.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0041754846237391,0.0918179554151774,0.4866156710163981,0.4720548938256617,0.6096943426742887,0.4771699461398533,0.5174225539792956,0.5226547458713637
rxncon_gsm_env_016,4.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0045578003463221,0.0972796069601975,0.5609212225964285,0.4560256892575179,0.6285943250061844,0.4848003727779978,0.5425940028829841,0.5792364839560278
rxncon_gsm_env_016,5.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0048745888638728,0.0948957103311048,0.4848037387926272,0.4603952592096491,0.5726021252308104,0.5310935002349277,0.5433938547084978,0.6053779579341702
rxncon_gsm_env_016,5.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0052309301405595,0.0988057544255503,0.5275504280489032,0.5222397208943067,0.6489416727911572,0.5210246061026178,0.5535982035292536,0.6258158940857157
rxncon_gsm_env_016,5.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0052681574601526,0.0997933826021021,0.5216416417488153,0.4560663024659239,0.6263011878584852,0.4794571893148322,0.5276910474863792,0.5963575415013669
rxncon_gsm_env_016,5.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.005766867218665,0.0983456954757346,0.5292397078219865,0.4530430595707319,0.6569602378584444,0.5149853578328885,0.5461482854299379,0.5687734704099774
rxncon_gsm_env_016,6.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.005734529235384,0.101488159870783,0.5455527143100224,0.4922849424511735,0.6360634886783827,0.4558675250427196,0.563143722084319,0.6003393544631527
rxncon_gsm_env_016,6.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0060945614832192,0.1010605197014542,0.480727490440989,0.4657822230226687,0.6434140076002264,0.5191277809108799,0.5620183337238841,0.5902687395637634
rxncon_gsm_env_016,6.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0064022119889262,0.1048758933192055,0.4717281901886633,0.4379842922945677,0.5963582357453534,0.5144517825642742,0.6209166649898534,0.5674781086001826
rxncon_gsm_env_016,6.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0065411347234171,0.1055232439087461,0.5216736231829218,0.4466089855149532,0.6577852427094918,0.4610972934961759,0.5098948096993976,0.5335738983255529
rxncon_gsm_env_016,7.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0069249062913971,0.1062690772952317,0.5337253906449413,0.481792878007836,0.613868661426674,0.512685194229389,0.562728133111135,0.5561993628611388
rxncon_gsm_env_016,7.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0069071379796897,0.1049877862350364,0.5039971029851503,0.4972471752590911,0.6434851047268113,0.4886469125070058,0.616028096857273,0.5587462716628618
rxncon_gsm_env_016,7.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0075497699987137,0.1082922229715052,0.51509936349374,0.4816433193179423,0.6797127404144512,0.5555194569093876,0.5206481111717778,0.6422119200507088
rxncon_gsm_env_016,7.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0078356191553104,0.1074687631838221,0.5460577220700902,0.4480687976183378,0.6613235182546957,0.571079141913913,0.5388764426400691,0.5729309697399764
rxncon_gsm_env_016,8.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0080375898794812,0.1087591026466834,0.5172304613840254,0.5350623742128312,0.6088432345939933,0.506333042533664,0.5158309943215098,0.606758499358394
rxncon_gsm_env_016,8.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0084005145018889,0.1125381354846013,0.5249908246978688,0.4840443595128848,0.5994122316660866,0.5926134366418863,0.5651846534497157,0.6443538063861275
rxncon_gsm_env_016,8.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0085340307632503,0.1111730568291263,0.5072020746670753,0.4756495866750153,0.5678062896833205,0.5344794179793857,0.5646945092000931,0.5838884869562817
rxncon_gsm_env_016,8.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.009033047064162,0.1134131405964049,0.5613226785754737,0.4844039901000436,0.6439968872940647,0.5301497968155856,0.5751932364439335,0.6110359201750948
rxncon_gsm_env_016,9.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0094488148697439,0.1114034523163125,0.5509652642220437,0.5329146535429233,0.5845226576340276,0.515210493985537,0.580026213489949,0.5443640943455359
rxncon_gsm_env_016,9.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0093376808448097,0.1120005383291568,0.5510591730870479,0.4940147472459816,0.6353149810282277,0.5218648180488856,0.5417826182113371,0.5625952697615504
rxncon_gsm_env_016,9.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0099550694348284,0.1158819142951725,0.485413428704709,0.5237712050664322,0.6349498481267921,0.5654292725738566,0.5446894348779505,0.5918490399917885
rxncon_gsm_env_016,9.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0102147855492281,0.1157303281289911,0.5490082084844445,0.49126000246859,0.6278061542618661,0.5106344251460359,0.565733397498245,0.5192746890852459
rxncon_gsm_env_016,10.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0103648320469678,0.1147080741631293,0.5150254292802362,0.4971644765797336,0.5985904666463501,0.5837366786354644,0.5591225429738594,0.65755169360373
rxncon_gsm_env_016,10.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0106289088017748,0.1188304086787744,0.5163784371972396,0.4559683225827441,0.5658869621719167,0.5424649970540373,0.5722362007347969,0.5751015035372796
rxncon_gsm_env_016,10.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0112689581153138,0.1212863990996328,0.5062918539717469,0.478240233217265,0.676909869831819,0.4443336206756779,0.5108933930215045,0.5588517794985658
rxncon_gsm_env_016,10.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0114844638427925,0.1244974651406053,0.4779376640246449,0.5266810457635628,0.6173152466582873,0.5337888388262312,0.5345990983197686,0.6144533771753641
rxncon_gsm_env_016,11.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0113695833285973,0.121013387926263,0.5423278470676823,0.4681869675340695,0.5956829817803506,0.4609847983434824,0.5773506929481749,0.547536838469703
rxncon_gsm_env_016,11.25,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0119976436883234,0.1232911937331894,0.468142018197996,0.4623314668362425,0.6468826495691756,0.497053037590701,0.5295564988387641,0.589076426407238
rxncon_gsm_env_016,11.5,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0129323318408703,0.1237198057483193,0.4803738634434632,0.4713941589282745,0.57472918677443,0.4661417638253933,0.5677695964855006,0.5825000880796117
rxncon_gsm_env_016,11.75,0,0,0,0,1,30.0,4.5,40.0,10.0,0.012668505088899,0.1243539786787253,0.5484646413528211,0.4562313109879165,0.579080432301518,0.5187676965791655,0.5537675896743437,0.6117730920716816
rxncon_gsm_env_016,12.0,0,0,0,0,1,30.0,4.5,40.0,10.0,0.0129432498442937,0.1292917499241969,0.5773064789028667,0.4762426777298602,0.5844732104640779,0.50231435350363,0.5875036984973647,0.6127542943578839
rxncon_gsm_env_017,0.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0,0.0814384166128344,0.5716994025174411,0.5216933290104441,0.5541801693531285,0.5278085145449825,0.5047914653017781,0.5063372557455974
rxncon_gsm_env_017,0.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0004340616999216,0.0801576231807538,0.5630217948083217,0.5294285871009766,0.6384236830088087,0.536195325032759,0.559362871891759,0.4872732808271534
rxncon_gsm_env_017,0.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0003587951850616,0.0838989741218495,0.5657470273960882,0.456175015196412,0.5867959774783115,0.5223603114421929,0.5297497239524506,0.5588599151817046
rxncon_gsm_env_017,0.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0007795074887455,0.0870756366247451,0.5908219480608465,0.4828854943115704,0.6195773756212588,0.5205002423288739,0.5042352331774143,0.5294674453034868
rxncon_gsm_env_017,1.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0007909167659294,0.0905682391012385,0.6362719955605501,0.5473381328477387,0.6524686936394667,0.5160650477407239,0.5389195979697154,0.5480658910198549
rxncon_gsm_env_017,1.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0010372948432954,0.0914303077269524,0.55771162464723,0.5372551760375809,0.6261382150438695,0.4902675892115252,0.5218258354927962,0.5394190219107106
rxncon_gsm_env_017,1.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0014126218202047,0.0940664388957924,0.5216589428015249,0.4609490879627282,0.5822069035746076,0.5091369094021619,0.5141521121765761,0.5190709173402833
rxncon_gsm_env_017,1.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0015918883919878,0.0972323524377074,0.5815378513566737,0.5158593507877167,0.6079951926479982,0.5274318272272424,0.5815103033372493,0.5717369840051972
rxncon_gsm_env_017,2.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0020212787854771,0.0983353956425234,0.5480494517435373,0.5202493884360497,0.6324473877990294,0.5345186464485937,0.5449518409210273,0.5567757558401496
rxncon_gsm_env_017,2.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0021487184783074,0.1010456312886503,0.5835712386298832,0.5363827152554459,0.5600592169442679,0.5056739935661219,0.5296733211794749,0.459233028973687
rxncon_gsm_env_017,2.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0025396357769213,0.1068883019374846,0.5596023875682117,0.4888884399960042,0.6072419487658293,0.5249877117190304,0.5538680967561617,0.5518005498951157
rxncon_gsm_env_017,2.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0030147851901889,0.1106592849167401,0.5837086149974302,0.5231030327736519,0.6208614077141238,0.5198758483411873,0.5216673734968396,0.5125755789419899
rxncon_gsm_env_017,3.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0029107209652945,0.1091357256406422,0.5479888989361745,0.4919921501642005,0.5636117555879735,0.5286955931849465,0.4994560191711054,0.584556487651567
rxncon_gsm_env_017,3.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0032999315799471,0.1117378293458017,0.5650567459104685,0.5546174023098882,0.6059924957276881,0.4978729832421057,0.5408620197304483,0.5237672528459104
rxncon_gsm_env_017,3.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0036107173238956,0.1142593576280579,0.5603656629157734,0.5030405635301949,0.6184500343708699,0.5495811857358619,0.5027043288880848,0.5054649241724701
rxncon_gsm_env_017,3.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0039275833110344,0.1214810990482853,0.5892792381582602,0.5389219132199783,0.6513605016965451,0.5315161587382189,0.5407872765768289,0.5857473011055392
rxncon_gsm_env_017,4.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0043977158784688,0.1291654325426986,0.6102898831415651,0.5163281551649255,0.5750079753911376,0.5416178529862068,0.5109939481376901,0.5266458399491314
rxncon_gsm_env_017,4.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0047024875214026,0.1260554229116799,0.5375982106352083,0.5060631177379422,0.5903990397601289,0.4444066186582118,0.5243344725446107,0.5566083222909394
rxncon_gsm_env_017,4.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0050906267478528,0.1302570754956791,0.5187296133301967,0.4983291737833044,0.6010142923870047,0.5135184368346772,0.5062932811038672,0.5268507859911579
rxncon_gsm_env_017,4.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0051923129207571,0.1339172313154158,0.5137639277535676,0.5084490552856179,0.5928082500165801,0.5887364975231191,0.5419778284874887,0.4706834820504649
rxncon_gsm_env_017,5.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0059631038261762,0.1364565048868377,0.5670585765563606,0.5748855431739581,0.630296751600566,0.4724651033161802,0.5494744391717726,0.4896229075261318
rxncon_gsm_env_017,5.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0060574159663362,0.1397658106764896,0.5469049539727218,0.4728043408766803,0.6523228768708313,0.482124372146795,0.5481647245173271,0.5662347253434167
rxncon_gsm_env_017,5.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0067905614742493,0.1420767660925977,0.5797389200731876,0.4786752416851815,0.5688093290316336,0.5226545507990104,0.4771727143994305,0.6388037027733322
rxncon_gsm_env_017,5.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0067656859838244,0.1487495128221367,0.5120422992399332,0.5492086263576432,0.67906438500115,0.5719891986922246,0.5495184222649153,0.5185341409148024
rxncon_gsm_env_017,6.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0072693889170606,0.1497702346352969,0.5285393520380681,0.4926471376210801,0.6532137330027769,0.4782054003145722,0.5135310941248838,0.5558093430395374
rxncon_gsm_env_017,6.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0074597584948168,0.1573752189177739,0.6032156953533703,0.5524337825744149,0.5602583399752197,0.5380710138838313,0.5195811906365647,0.5182860638530121
rxncon_gsm_env_017,6.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0078753043250186,0.1597478367261183,0.5426235982168559,0.5600451517367145,0.6595170946111995,0.4768956977704638,0.5093340364092581,0.4892161355582131
rxncon_gsm_env_017,6.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.008072609113418,0.1621206994310135,0.5692212730243493,0.4948634981113384,0.5868623273018947,0.557918306225728,0.5665097521471943,0.5408290403012986
rxncon_gsm_env_017,7.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0087580655541314,0.1691788596686717,0.5360648473248895,0.5396463780462707,0.5936338685934948,0.5208098030261721,0.5351249842905145,0.5370678658410318
rxncon_gsm_env_017,7.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0091897623088066,0.1721183085686793,0.5795044069693399,0.4908008852007237,0.5719730614082834,0.50179543663886,0.5417835054892023,0.4782453628382685
rxncon_gsm_env_017,7.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0098481140541377,0.17829818460405,0.5269102706354521,0.5170214625812157,0.635781263226269,0.5643585259650584,0.4662941770406119,0.5415781029890849
rxncon_gsm_env_017,7.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0101261095801729,0.188074100505001,0.5735951172818343,0.5247213409712509,0.5921394743581279,0.5250988806786883,0.5418711843523606,0.5832574396582488
rxncon_gsm_env_017,8.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0106316365832769,0.1892470375183585,0.5379694775924445,0.5134644092873708,0.5499922571998134,0.568638584595409,0.5399488447004572,0.530773320090161
rxncon_gsm_env_017,8.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.01097752498382,0.1938961778029813,0.5490451970990013,0.4979642450295645,0.6440270676139861,0.4897367185399205,0.5390623104103803,0.5958340799762202
rxncon_gsm_env_017,8.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0119781391839377,0.1986320045227138,0.6129342412068376,0.4791276051088465,0.6073365866283189,0.4744398242614676,0.5453068262350219,0.5125697258445109
rxncon_gsm_env_017,8.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0126982167974902,0.2058264975707043,0.5146027296298413,0.5148193978802482,0.6202035298707984,0.526426076855606,0.4843866147505863,0.5430713736948946
rxncon_gsm_env_017,9.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.01328604435288,0.2125583240892354,0.6149004911236431,0.5438900487231014,0.5765175890556151,0.5209495647585246,0.5341747718849703,0.5535885468257155
rxncon_gsm_env_017,9.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0137551622223271,0.2103678254482728,0.5865839780499532,0.4890288412483642,0.5876125596652126,0.5563557770339307,0.5162304200531848,0.5026109480738927
rxncon_gsm_env_017,9.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0142449768345497,0.2238629368597811,0.604917162037002,0.5198858791695503,0.5840444058726648,0.4998452807835356,0.505235039358375,0.5018875877289668
rxncon_gsm_env_017,9.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0140461985572086,0.2218808072925306,0.5840740907550275,0.5036911606557642,0.6572418459630344,0.4693739950095649,0.569828878274638,0.513728387089104
rxncon_gsm_env_017,10.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0151631973263373,0.2305645916243881,0.5345505660726196,0.5131235694400036,0.5986158045312102,0.507187430545486,0.5276308580766099,0.563412315108527
rxncon_gsm_env_017,10.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0162108175152109,0.2370095880299789,0.5367628091636542,0.5215445944636536,0.6281184608662564,0.5061043973980539,0.47442669838511,0.5593662134344317
rxncon_gsm_env_017,10.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0166353667928434,0.2529740698807784,0.6189130552650408,0.5102036027937297,0.6374377096441379,0.4965278662133486,0.5226897214383219,0.4805908187683895
rxncon_gsm_env_017,10.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0170025927033861,0.2608046054983242,0.5659084327203107,0.5214340935905891,0.6149982109644352,0.5787605055461682,0.4958737692984251,0.528215112052703
rxncon_gsm_env_017,11.0,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0178854978747218,0.2611565494332833,0.5839461077483924,0.5117706367982495,0.5805875805683184,0.4805784863601455,0.5289366844670004,0.549227024172975
rxncon_gsm_env_017,11.25,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0185446384757992,0.2739074863751274,0.5002803321813286,0.4697444208044301,0.6498946831848089,0.5215003898762532,0.4918540396429405,0.5962652188863568
rxncon_gsm_env_017,11.5,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0197656234242783,0.2786717084278926,0.539159209784483,0.4825244992535767,0.6188427605276055,0.4537689260710572,0.5962809311952431,0.5229166102542001
rxncon_gsm_env_017,11.75,1,0,0,0,1,30.0,5.0,20.0,14.0,0.0205734511442767,0.2861961887953241,0.5659493799587211,0.5064743138395806,0.6094144311691366,0.5401596255200898,0.5467572906750447,0.4659797125623796
